scenario,op,latency_ns
burst,post,53700
burst,post,53100
burst,post,53300
burst,add_limit,109400
burst,add_limit,107300
burst,add_limit,66700
burst,add_market,55000
burst,add_market,52700
burst,modify,53600
burst,post,53700
burst,post,53600
burst,post,53800
burst,post,53400
burst,post,53700
burst,post,53200
burst,post,53800
burst,post,53500
burst,post,54000
burst,post,53600
burst,post,53600
burst,post,53400
burst,post,53600
burst,post,53700
burst,add_limit,109000
burst,add_limit,107600
burst,add_limit,53500
burst,add_market,55300
burst,add_market,55800
burst,modify,53400
burst,post,53600
burst,post,53600
burst,post,53600
burst,post,53700
burst,post,53500
burst,post,54500
burst,post,53800
burst,post,53700
burst,post,53400
burst,post,53500
burst,post,54900
burst,post,54100
burst,post,53500
burst,post,53900
burst,add_limit,54300
burst,add_limit,53400
burst,add_limit,53500
burst,add_market,53200
burst,add_market,53000
burst,modify,53500
burst,post,53800
burst,post,53700
burst,post,53600
burst,post,54100
burst,post,53700
burst,post,53800
burst,post,53700
burst,post,53800
burst,post,54700
burst,post,54400
burst,post,53600
burst,post,54000
burst,post,53700
burst,post,53600
burst,add_limit,54200
burst,add_limit,53800
burst,add_limit,53700
burst,add_market,53400
burst,add_market,54000
burst,modify,160600
burst,post,54200
burst,post,54100
burst,post,54400
burst,post,54500
burst,post,53900
burst,post,69400
burst,post,61300
burst,post,55000
burst,post,54200
burst,post,54200
burst,post,53800
burst,post,53900
burst,post,53900
burst,post,54000
burst,add_limit,111300
burst,add_limit,108400
burst,add_limit,53800
burst,add_market,53500
burst,add_market,53600
burst,modify,53900
burst,post,55700
burst,post,54900
burst,post,54500
burst,post,54300
burst,post,54400
burst,post,54500
burst,post,54300
burst,post,54100
burst,post,54100
burst,post,54200
burst,post,53900
burst,post,54200
burst,post,53900
burst,post,54100
burst,add_limit,108800
burst,add_limit,56300
burst,add_limit,54300
burst,add_market,55300
burst,add_market,57100
burst,modify,54200
burst,post,54100
burst,post,54500
burst,post,54300
burst,post,54100
burst,post,54900
burst,post,54200
burst,post,54400
burst,post,54400
burst,post,54300
burst,post,54300
burst,post,54000
burst,post,54200
burst,post,54400
burst,post,54200
burst,add_limit,54000
burst,add_limit,111200
burst,add_limit,109200
burst,add_market,55300
burst,add_market,53700
burst,modify,54100
burst,post,54600
burst,post,54300
burst,post,54600
burst,post,54600
burst,post,54300
burst,post,54200
burst,post,54400
burst,post,54500
burst,post,54500
burst,post,54600
burst,post,54700
burst,post,56200
burst,post,54900
burst,post,54600
burst,add_limit,54400
burst,add_limit,54300
burst,add_limit,109600
burst,add_market,54400
burst,add_market,55200
burst,modify,400
burst,post,55100
burst,post,54900
burst,post,54800
burst,post,55000
burst,post,54700
burst,post,54600
burst,post,54700
burst,post,54800
burst,post,54600
burst,post,56200
burst,post,55600
burst,post,55000
burst,post,55100
burst,post,54700
burst,add_limit,109500
burst,add_limit,109600
burst,add_limit,109000
burst,add_market,54600
burst,add_market,54300
burst,modify,54400
burst,post,54800
burst,post,54700
burst,post,55000
burst,post,55000
burst,post,56300
burst,post,55300
burst,post,55000
burst,post,55300
burst,post,55000
burst,post,54800
burst,post,54700
burst,post,54800
burst,post,54700
burst,post,54900
burst,add_limit,56900
burst,add_limit,55400
burst,add_limit,54700
burst,add_market,55200
burst,add_market,55000
burst,modify,200
burst,post,55300
burst,post,55100
burst,post,56000
burst,post,56100
burst,post,55000
burst,post,55300
burst,post,55500
burst,post,55000
burst,post,55300
burst,post,55100
burst,post,55300
burst,post,54900
burst,post,54900
burst,post,55200
burst,add_limit,110400
burst,add_limit,55200
burst,add_limit,54700
burst,add_market,55100
burst,add_market,54500
burst,modify,400
burst,post,56900
burst,post,55600
burst,post,55700
burst,post,55500
burst,post,55300
burst,post,55400
burst,post,55300
burst,post,55100
burst,post,56600
burst,post,55700
burst,post,55900
burst,post,55400
burst,post,55000
burst,post,55100
burst,add_limit,56900
burst,add_limit,58600
burst,add_limit,55400
burst,add_market,56700
burst,add_market,55400
burst,modify,55500
burst,post,55600
burst,post,55200
burst,post,55400
burst,post,55100
burst,post,55200
burst,post,55200
burst,post,55200
burst,post,55100
burst,post,55400
burst,post,55400
burst,post,55400
burst,post,55200
burst,post,55400
burst,post,55400
burst,add_limit,56000
burst,add_limit,112200
burst,add_limit,56100
burst,add_market,55000
burst,add_market,57400
burst,modify,55400
burst,post,56300
burst,post,55600
burst,post,55500
burst,post,55200
burst,post,55500
burst,post,55200
burst,post,56200
burst,post,55500
burst,post,55500
burst,post,55400
burst,post,55300
burst,post,55500
burst,post,56700
burst,post,56100
burst,add_limit,55300
burst,add_limit,55900
burst,add_limit,112000
burst,add_market,56700
burst,add_market,54900
burst,modify,300
burst,post,55900
burst,post,56100
burst,post,55500
burst,post,55700
burst,post,55800
burst,post,55500
burst,post,55700
burst,post,55300
burst,post,55500
burst,post,56600
burst,post,56100
burst,post,55700
burst,post,56000
burst,post,55500
burst,add_limit,57800
burst,add_limit,55600
burst,add_limit,111000
burst,add_market,58700
burst,add_market,56200
burst,modify,55700
burst,post,55600
burst,post,55800
burst,post,55800
burst,post,55800
burst,post,55600
burst,post,55500
burst,post,57100
burst,post,56600
burst,post,55900
burst,post,56200
burst,post,56300
burst,post,56400
burst,post,55900
burst,post,56000
burst,add_limit,56000
burst,add_limit,55800
burst,add_limit,111700
burst,add_market,55800
burst,add_market,57300
burst,modify,56100
burst,post,56100
burst,post,55900
burst,post,57500
burst,post,56600
burst,post,56200
burst,post,56100
burst,post,55900
burst,post,56600
burst,post,56100
burst,post,56500
burst,post,56800
burst,post,56400
burst,post,57000
burst,post,56700
burst,add_limit,56800
burst,add_limit,58200
burst,add_limit,57800
burst,add_market,56900
burst,add_market,56800
burst,modify,57200
burst,post,57700
burst,post,56000
burst,post,56000
burst,post,56200
burst,post,56200
burst,post,56200
burst,post,56000
burst,post,56100
burst,post,56200
burst,post,56000
burst,post,56800
burst,post,56200
burst,post,56500
burst,post,56600
burst,add_limit,56800
burst,add_limit,56900
burst,add_limit,56600
burst,add_market,70800
burst,add_market,76100
burst,modify,700
burst,post,76100
burst,post,73800
burst,post,74600
burst,post,75100
burst,post,77000
burst,post,75500
burst,post,76200
burst,post,77000
burst,post,75300
burst,post,76000
burst,post,75900
burst,post,78500
burst,post,76000
burst,post,76000
burst,add_limit,74800
burst,add_limit,151100
burst,add_limit,147600
burst,add_market,75300
burst,add_market,74000
burst,modify,74200
burst,post,75600
burst,post,76000
burst,post,76300
burst,post,75900
burst,post,73200
burst,post,75500
burst,post,75500
burst,post,74800
burst,post,75100
burst,post,71800
burst,post,71600
burst,post,74600
burst,post,75600
burst,post,75600
burst,add_limit,78200
burst,add_limit,152500
burst,add_limit,77700
burst,add_market,76200
burst,add_market,77200
burst,modify,74900
burst,post,75600
burst,post,76200
burst,post,75800
burst,post,75000
burst,post,74400
burst,post,74000
burst,post,77800
burst,post,75300
burst,post,76300
burst,post,71700
burst,post,73200
burst,post,75200
burst,post,75600
burst,post,75900
burst,add_limit,152800
burst,add_limit,152800
burst,add_limit,76300
burst,add_market,75400
burst,add_market,77700
burst,modify,75500
burst,post,77200
burst,post,75900
burst,post,75700
burst,post,75700
burst,post,76800
burst,post,71900
burst,post,73900
burst,post,75500
burst,post,76100
burst,post,74300
burst,post,78000
burst,post,75600
burst,post,75600
burst,post,75400
burst,add_limit,74700
burst,add_limit,74500
burst,add_limit,73400
burst,add_market,75700
burst,add_market,76000
burst,modify,600
burst,post,76000
burst,post,75400
burst,post,75000
burst,post,84000
burst,post,66100
burst,post,57200
burst,post,58200
burst,post,56800
burst,post,56400
burst,post,56500
burst,post,56800
burst,post,56300
burst,post,56400
burst,post,56400
burst,add_limit,57200
burst,add_limit,114100
burst,add_limit,56300
burst,add_market,59700
burst,add_market,61000
burst,modify,57500
burst,post,56900
burst,post,56500
burst,post,57400
burst,post,56400
burst,post,56600
burst,post,56900
burst,post,56700
burst,post,56800
burst,post,56600
burst,post,56500
burst,post,56600
burst,post,56500
burst,post,56800
burst,post,56500
burst,add_limit,58900
burst,add_limit,59600
burst,add_limit,57700
burst,add_market,56600
burst,add_market,58600
burst,modify,56700
burst,post,57000
burst,post,56900
burst,post,56600
burst,post,56600
burst,post,57400
burst,post,57100
burst,post,57200
burst,post,56900
burst,post,56600
burst,post,57500
burst,post,56900
burst,post,56900
burst,post,62200
burst,post,58300
burst,add_limit,57600
burst,add_limit,57700
burst,add_limit,56800
burst,add_market,56700
burst,add_market,58000
burst,modify,69400
burst,post,67800
burst,post,58500
burst,post,57300
burst,post,57300
burst,post,57000
burst,post,57200
burst,post,56900
burst,post,57300
burst,post,57700
burst,post,61500
burst,post,57700
burst,post,57200
burst,post,57500
burst,post,65000
burst,add_limit,119700
burst,add_limit,57100
burst,add_limit,56800
burst,add_market,62500
burst,add_market,67100
burst,modify,57800
burst,post,57500
burst,post,57300
burst,post,57200
burst,post,57100
burst,post,59400
burst,post,58300
burst,post,57400
burst,post,57300
burst,post,57400
burst,post,57300
burst,post,57100
burst,post,57100
burst,post,57200
burst,post,57300
burst,add_limit,58400
burst,add_limit,115100
burst,add_limit,57600
burst,add_market,59400
burst,add_market,59000
burst,modify,300
burst,post,57800
burst,post,59600
burst,post,58500
burst,post,57500
burst,post,57500
burst,post,57400
burst,post,57400
burst,post,57400
burst,post,57200
burst,post,57300
burst,post,57400
burst,post,57400
burst,post,57300
burst,post,57100
burst,add_limit,57800
burst,add_limit,57000
burst,add_limit,56900
burst,add_market,57700
burst,add_market,60700
burst,modify,300
burst,post,58600
burst,post,57500
burst,post,58000
burst,post,57700
burst,post,57500
burst,post,57500
burst,post,57500
burst,post,57400
burst,post,57500
burst,post,57300
burst,post,57200
burst,post,57600
burst,post,57400
burst,post,57700
burst,add_limit,115500
burst,add_limit,60000
burst,add_limit,57900
burst,add_market,58800
burst,add_market,59000
burst,modify,57700
burst,post,57700
burst,post,57200
burst,post,57500
burst,post,57400
burst,post,57600
burst,post,57800
burst,post,57600
burst,post,57500
burst,post,57700
burst,post,57400
burst,post,57400
burst,post,57800
burst,post,111400
burst,post,65700
burst,add_limit,59500
burst,add_limit,175200
burst,add_limit,78200
burst,add_market,77800
burst,add_market,78400
burst,modify,500
burst,post,79300
burst,post,78900
burst,post,78700
burst,post,78800
burst,post,81600
burst,post,79200
burst,post,78400
burst,post,79100
burst,post,78300
burst,post,77800
burst,post,77400
burst,post,77200
burst,post,78800
burst,post,77600
burst,add_limit,77300
burst,add_limit,78800
burst,add_limit,78900
burst,add_market,78200
burst,add_market,76500
burst,modify,76900
burst,post,78800
burst,post,78100
burst,post,77700
burst,post,77500
burst,post,77500
burst,post,78200
burst,post,78000
burst,post,78000
burst,post,83000
burst,post,77900
burst,post,77300
burst,post,77900
burst,post,76800
burst,post,79500
burst,add_limit,158200
burst,add_limit,78100
burst,add_limit,79700
burst,add_market,79200
burst,add_market,76800
burst,modify,77300
burst,post,79300
burst,post,75100
burst,post,74500
burst,post,72200
burst,post,70400
burst,post,74400
burst,post,60000
burst,post,58400
burst,post,59000
burst,post,58400
burst,post,58500
burst,post,58100
burst,post,58300
burst,post,58300
burst,add_limit,60600
burst,add_limit,62800
burst,add_limit,58400
burst,add_market,58200
burst,add_market,58900
burst,modify,500
burst,post,59200
burst,post,58500
burst,post,58500
burst,post,58100
burst,post,58300
burst,post,58100
burst,post,58300
burst,post,58500
burst,post,58500
burst,post,58200
burst,post,58500
burst,post,58500
burst,post,62000
burst,post,59100
burst,add_limit,59300
burst,add_limit,58100
burst,add_limit,58500
burst,add_market,60500
burst,add_market,60100
burst,modify,59100
burst,post,58700
burst,post,58500
burst,post,58700
burst,post,58700
burst,post,58600
burst,post,58400
burst,post,58500
burst,post,58300
burst,post,60100
burst,post,59200
burst,post,58400
burst,post,58400
burst,post,58300
burst,post,58200
burst,add_limit,58100
burst,add_limit,59000
burst,add_limit,58100
burst,add_market,58500
burst,add_market,58000
burst,modify,175800
burst,post,58900
burst,post,58700
burst,post,58800
burst,post,60700
burst,post,59100
burst,post,58800
burst,post,58800
burst,post,58700
burst,post,58900
burst,post,58800
burst,post,58500
burst,post,58700
burst,post,58600
burst,post,58900
burst,add_limit,59300
burst,add_limit,60000
burst,add_limit,119300
burst,add_market,58700
burst,add_market,59500
burst,modify,200
burst,post,61700
burst,post,59200
burst,post,59500
burst,post,59000
burst,post,59400
burst,post,59300
burst,post,59100
burst,post,60500
burst,post,76200
burst,post,75700
burst,post,76800
burst,post,60700
burst,post,59800
burst,post,59300
burst,add_limit,60400
burst,add_limit,65200
burst,add_limit,64300
burst,add_market,62100
burst,add_market,79500
burst,modify,800
burst,post,80200
burst,post,61300
burst,post,59500
burst,post,60000
burst,post,73600
burst,post,73400
burst,post,70400
burst,post,76400
burst,post,102500
burst,post,67700
burst,post,68800
burst,post,78400
burst,post,77700
burst,post,78500
burst,add_limit,70500
burst,add_limit,66800
burst,add_limit,65000
burst,add_market,61900
burst,add_market,61900
burst,modify,61000
burst,post,60500
burst,post,59600
burst,post,59900
burst,post,64300
burst,post,66500
burst,post,61000
burst,post,60400
burst,post,65700
burst,post,68200
burst,post,61000
burst,post,66100
burst,post,65000
burst,post,76700
burst,post,63800
burst,add_limit,62900
burst,add_limit,64200
burst,add_limit,125700
burst,add_market,79600
burst,add_market,68700
burst,modify,64100
burst,post,76200
burst,post,83600
burst,post,81200
burst,post,79900
burst,post,113400
burst,post,81500
burst,post,82500
burst,post,77900
burst,post,64000
burst,post,78100
burst,post,61900
burst,post,60200
burst,post,59800
burst,post,60000
burst,add_limit,63200
burst,add_limit,63300
burst,add_limit,68400
burst,add_market,61300
burst,add_market,63000
burst,modify,70600
burst,post,61200
burst,post,60100
burst,post,60200
burst,post,61900
burst,post,60500
burst,post,60800
burst,post,62200
burst,post,60800
burst,post,59700
burst,post,60200
burst,post,59900
burst,post,60000
burst,post,59900
burst,post,59800
burst,add_limit,62600
burst,add_limit,61200
burst,add_limit,60900
burst,add_market,60100
burst,add_market,60700
burst,modify,700
burst,post,60300
burst,post,60400
burst,post,62300
burst,post,77300
burst,post,81800
burst,post,71000
burst,post,63700
burst,post,60900
burst,post,60600
burst,post,59800
burst,post,60200
burst,post,60300
burst,post,60000
burst,post,60400
burst,add_limit,124400
burst,add_limit,60600
burst,add_limit,59600
burst,add_market,65000
burst,add_market,61800
burst,modify,600
burst,post,61300
burst,post,60400
burst,post,60200
burst,post,60100
burst,post,60500
burst,post,60000
burst,post,60300
burst,post,61000
burst,post,60600
burst,post,60100
burst,post,59800
burst,post,59900
burst,post,60100
burst,post,60000
burst,add_limit,126300
burst,add_limit,128200
burst,add_limit,121200
burst,add_market,60700
burst,add_market,60700
burst,modify,64100
burst,post,64100
burst,post,62100
burst,post,64300
burst,post,62100
burst,post,61300
burst,post,62200
burst,post,62500
burst,post,61600
burst,post,63800
burst,post,61100
burst,post,61400
burst,post,60800
burst,post,61600
burst,post,61500
burst,add_limit,63200
burst,add_limit,122800
burst,add_limit,61600
burst,add_market,61500
burst,add_market,61000
burst,modify,61300
burst,post,61500
burst,post,61900
burst,post,61900
burst,post,64200
burst,post,62700
burst,post,61900
burst,post,61200
burst,post,62900
burst,post,61000
burst,post,61100
burst,post,61700
burst,post,61300
burst,post,61900
burst,post,61500
burst,add_limit,61700
burst,add_limit,61200
burst,add_limit,60600
burst,add_market,64200
burst,add_market,63400
burst,modify,800
burst,post,65400
burst,post,61100
burst,post,60500
burst,post,60900
burst,post,61600
burst,post,61000
burst,post,62500
burst,post,62100
burst,post,61200
burst,post,61200
burst,post,61600
burst,post,60800
burst,post,60700
burst,post,61500
burst,add_limit,62900
burst,add_limit,63400
burst,add_limit,61100
burst,add_market,65500
burst,add_market,64100
burst,modify,63200
burst,post,62100
burst,post,68300
burst,post,64200
burst,post,61400
burst,post,60900
burst,post,61800
burst,post,62300
burst,post,60800
burst,post,61600
burst,post,60600
burst,post,64700
burst,post,61000
burst,post,61000
burst,post,61500
burst,add_limit,61100
burst,add_limit,62200
burst,add_limit,60500
burst,add_market,61000
burst,add_market,60400
burst,modify,60700
burst,post,60900
burst,post,60800
burst,post,61000
burst,post,60600
burst,post,61300
burst,post,60600
burst,post,65700
burst,post,61100
burst,post,61200
burst,post,60700
burst,post,60800
burst,post,60800
burst,post,60700
burst,post,60800
burst,add_limit,61400
burst,add_limit,61800
burst,add_limit,60900
burst,add_market,61800
burst,add_market,60400
burst,modify,60900
burst,post,61000
burst,post,61300
burst,post,63300
burst,post,61400
burst,post,61900
burst,post,61200
burst,post,61400
burst,post,60800
burst,post,60900
burst,post,60900
burst,post,61200
burst,post,60800
burst,post,61200
burst,post,61100
burst,add_limit,61500
burst,add_limit,61200
burst,add_limit,60400
burst,add_market,61300
burst,add_market,61900
burst,modify,300
burst,post,61600
burst,post,60800
burst,post,61200
burst,post,61400
burst,post,61600
burst,post,61600
burst,post,61400
burst,post,61800
burst,post,61200
burst,post,61200
burst,post,61100
burst,post,61200
burst,post,60900
burst,post,61300
burst,add_limit,61700
burst,add_limit,62700
burst,add_limit,62200
burst,add_market,61700
burst,add_market,62200
burst,modify,60800
burst,post,61000
burst,post,60900
burst,post,62200
burst,post,61000
burst,post,61200
burst,post,61200
burst,post,61000
burst,post,61200
burst,post,61500
burst,post,61500
burst,post,61300
burst,post,62300
burst,post,61600
burst,post,61400
burst,add_limit,61100
burst,add_limit,60700
burst,add_limit,122700
burst,add_market,62400
burst,add_market,61100
burst,modify,200
burst,post,61500
burst,post,61700
burst,post,61000
burst,post,80000
burst,post,61300
burst,post,61600
burst,post,60900
burst,post,62400
burst,post,61200
burst,post,61200
burst,post,61200
burst,post,61100
burst,post,61100
burst,post,61100
burst,add_limit,61000
burst,add_limit,61100
burst,add_limit,122600
burst,add_market,62900
burst,add_market,60900
burst,modify,500
burst,post,61400
burst,post,62100
burst,post,61200
burst,post,62300
burst,post,61600
burst,post,61300
burst,post,61400
burst,post,61100
burst,post,61200
burst,post,61000
burst,post,61400
burst,post,61200
burst,post,61100
burst,post,61300
burst,add_limit,61700
burst,add_limit,63300
burst,add_limit,61300
burst,add_market,60900
burst,add_market,60600
burst,modify,200
burst,post,62700
burst,post,61600
burst,post,61100
burst,post,61400
burst,post,61400
burst,post,61200
burst,post,61400
burst,post,61600
burst,post,61200
burst,post,61400
burst,post,61400
burst,post,61500
burst,post,61700
burst,post,61500
burst,add_limit,61900
burst,add_limit,61700
burst,add_limit,67900
burst,add_market,79800
burst,add_market,79600
burst,modify,500
burst,post,79900
burst,post,81000
burst,post,79800
burst,post,67000
burst,post,62700
burst,post,62200
burst,post,61700
burst,post,61800
burst,post,62000
burst,post,67000
burst,post,85100
burst,post,81500
burst,post,79200
burst,post,79500
burst,add_limit,82200
burst,add_limit,80200
burst,add_limit,2328200
burst,add_market,164100
burst,add_market,116500
burst,modify,83100
burst,post,84000
burst,post,102600
burst,post,82600
burst,post,205000
burst,post,467000
burst,post,88200
burst,post,81900
burst,post,7817000
burst,post,111700
burst,post,78400
burst,post,81700
burst,post,80300
burst,post,82700
burst,post,84400
burst,add_limit,89300
burst,add_limit,84400
burst,add_limit,211500
burst,add_market,100900
burst,add_market,105700
burst,modify,102000
burst,post,107300
burst,post,162100
burst,post,104600
burst,post,102200
burst,post,119300
burst,post,80500
burst,post,79000
burst,post,77700
burst,post,79300
burst,post,78700
burst,post,78400
burst,post,77700
burst,post,79400
burst,post,77700
burst,add_limit,160400
burst,add_limit,206300
burst,add_limit,79900
burst,add_market,83800
burst,add_market,81800
burst,modify,79000
burst,post,79200
burst,post,78400
burst,post,79500
burst,post,80100
burst,post,79200
burst,post,104500
burst,post,98000
burst,post,94700
burst,post,95000
burst,post,95000
burst,post,94800
burst,post,95100
burst,post,95100
burst,post,95100
burst,add_limit,97400
burst,add_limit,118300
burst,add_limit,77300
burst,add_market,78100
burst,add_market,80000
burst,modify,81600
burst,post,81000
burst,post,79700
burst,post,75900
burst,post,77600
burst,post,104700
burst,post,79100
burst,post,77200
burst,post,97700
burst,post,85000
burst,post,178500
burst,post,322300
burst,post,151100
burst,post,1249800
burst,post,350900
burst,add_limit,86100
burst,add_limit,83600
burst,add_limit,81400
burst,add_market,84000
burst,add_market,110100
burst,modify,91600
burst,post,91700
burst,post,86800
burst,post,87800
burst,post,85900
burst,post,84800
burst,post,85400
burst,post,85500
burst,post,86100
burst,post,85300
burst,post,92500
burst,post,81500
burst,post,81100
burst,post,80700
burst,post,80300
burst,add_limit,166200
burst,add_limit,80900
burst,add_limit,80700
burst,add_market,86600
burst,add_market,81200
burst,modify,80600
burst,post,92200
burst,post,90300
burst,post,89900
burst,post,89600
burst,post,89500
burst,post,90600
burst,post,89200
burst,post,89500
burst,post,91900
burst,post,158300
burst,post,95700
burst,post,78800
burst,post,353900
burst,post,85600
burst,add_limit,162800
burst,add_limit,83800
burst,add_limit,84500
burst,add_market,105100
burst,add_market,92500
burst,modify,94200
burst,post,95500
burst,post,95500
burst,post,95000
burst,post,93900
burst,post,93300
burst,post,93000
burst,post,93400
burst,post,100000
burst,post,97300
burst,post,80900
burst,post,86700
burst,post,84800
burst,post,84400
burst,post,84800
burst,add_limit,173000
burst,add_limit,171100
burst,add_limit,109000
burst,add_market,99100
burst,add_market,100800
burst,modify,700
burst,post,1043200
burst,post,104200
burst,post,89300
burst,post,88500
burst,post,1766500
burst,post,262500
burst,post,90600
burst,post,87400
burst,post,89300
burst,post,102700
burst,post,88100
burst,post,83300
burst,post,82900
burst,post,82700
burst,add_limit,88300
burst,add_limit,84300
burst,add_limit,169500
burst,add_market,86200
burst,add_market,85100
burst,modify,133700
burst,post,99600
burst,post,91300
burst,post,92200
burst,post,98300
burst,post,97400
burst,post,96200
burst,post,96400
burst,post,96500
burst,post,95000
burst,post,125300
burst,post,77900
burst,post,85600
burst,post,88100
burst,post,77700
burst,add_limit,88800
burst,add_limit,84000
burst,add_limit,84300
burst,add_market,90800
burst,add_market,85400
burst,modify,83700
burst,post,102300
burst,post,90000
burst,post,91600
burst,post,91800
burst,post,85600
burst,post,87400
burst,post,91700
burst,post,86900
burst,post,104300
burst,post,84100
burst,post,98700
burst,post,87200
burst,post,87500
burst,post,87700
burst,add_limit,94700
burst,add_limit,178100
burst,add_limit,88800
burst,add_market,88400
burst,add_market,88300
burst,modify,89000
burst,post,91000
burst,post,95800
burst,post,78500
burst,post,79100
burst,post,77800
burst,post,78500
burst,post,78100
burst,post,78000
burst,post,80500
burst,post,80600
burst,post,80900
burst,post,80800
burst,post,90100
burst,post,83700
burst,add_limit,89200
burst,add_limit,79600
burst,add_limit,79100
burst,add_market,76500
burst,add_market,84100
burst,modify,83000
burst,post,84400
burst,post,82700
burst,post,65400
burst,post,64200
burst,post,77500
burst,post,106100
burst,post,96500
burst,post,94000
burst,post,96600
burst,post,93500
burst,post,92300
burst,post,92000
burst,post,92100
burst,post,515500
burst,add_limit,85800
burst,add_limit,136200
burst,add_limit,67800
burst,add_market,64600
burst,add_market,64900
burst,modify,65000
burst,post,64600
burst,post,64800
burst,post,80900
burst,post,65800
burst,post,76000
burst,post,66700
burst,post,66100
burst,post,65900
burst,post,66000
burst,post,66600
burst,post,72000
burst,post,67200
burst,post,66500
burst,post,65600
burst,add_limit,172500
burst,add_limit,185500
burst,add_limit,96100
burst,add_market,89200
burst,add_market,267000
burst,modify,105400
burst,post,118500
burst,post,89000
burst,post,155700
burst,post,93500
burst,post,179200
burst,post,113700
burst,post,91400
burst,post,93900
burst,post,93000
burst,post,82600
burst,post,98500
burst,post,84000
burst,post,65500
burst,post,65200
burst,add_limit,68300
burst,add_limit,131000
burst,add_limit,64700
burst,add_market,65400
burst,add_market,65200
burst,modify,68700
burst,post,72500
burst,post,66000
burst,post,64900
burst,post,68600
burst,post,65800
burst,post,64300
burst,post,64400
burst,post,64700
burst,post,65000
burst,post,92700
burst,post,64300
burst,post,71800
burst,post,65100
burst,post,65400
burst,add_limit,70500
burst,add_limit,70100
burst,add_limit,64900
burst,add_market,68500
burst,add_market,64900
burst,modify,70400
burst,post,70500
burst,post,71000
burst,post,70100
burst,post,77400
burst,post,72700
burst,post,71200
burst,post,71900
burst,post,71900
burst,post,70400
burst,post,70500
burst,post,70300
burst,post,120000
burst,post,81000
burst,post,83400
burst,add_limit,73200
burst,add_limit,69900
burst,add_limit,70200
burst,add_market,69600
burst,add_market,65100
burst,modify,65300
burst,post,65200
burst,post,64500
burst,post,64400
burst,post,64100
burst,post,68600
burst,post,64700
burst,post,64900
burst,post,64700
burst,post,65300
burst,post,66000
burst,post,66700
burst,post,66600
burst,post,66400
burst,post,67100
burst,add_limit,71200
burst,add_limit,66400
burst,add_limit,64700
burst,add_market,66800
burst,add_market,66200
burst,modify,600
burst,post,70200
burst,post,66900
burst,post,66400
burst,post,66000
burst,post,65400
burst,post,65400
burst,post,64500
burst,post,66100
burst,post,65200
burst,post,66200
burst,post,68900
burst,post,67500
burst,post,76600
burst,post,67200
burst,add_limit,69400
burst,add_limit,66500
burst,add_limit,84800
burst,add_market,69700
burst,add_market,68300
burst,modify,67000
burst,post,66900
burst,post,66700
burst,post,67000
burst,post,67300
burst,post,67700
burst,post,68300
burst,post,69000
burst,post,68900
burst,post,73400
burst,post,68900
burst,post,79600
burst,post,65700
burst,post,74800
burst,post,65400
burst,add_limit,65800
burst,add_limit,65200
burst,add_limit,68000
burst,add_market,69800
burst,add_market,76600
burst,modify,66800
burst,post,66600
burst,post,65500
burst,post,65700
burst,post,76100
burst,post,68900
burst,post,65100
burst,post,65200
burst,post,65100
burst,post,65600
burst,post,66600
burst,post,66200
burst,post,66900
burst,post,69000
burst,post,68300
burst,add_limit,73200
burst,add_limit,70200
burst,add_limit,69100
burst,add_market,70100
burst,add_market,65900
burst,modify,66600
burst,post,66600
burst,post,65600
burst,post,65200
burst,post,66300
burst,post,65800
burst,post,65700
burst,post,65500
burst,post,65400
burst,post,66500
burst,post,65300
burst,post,65400
burst,post,65400
burst,post,68500
burst,post,80900
burst,add_limit,68300
burst,add_limit,70300
burst,add_limit,69500
burst,add_market,71500
burst,add_market,74300
burst,modify,70000
burst,post,69000
burst,post,69100
burst,post,69300
burst,post,69500
burst,post,68700
burst,post,69100
burst,post,71400
burst,post,81600
burst,post,65500
burst,post,65500
burst,post,65100
burst,post,65700
burst,post,65200
burst,post,65200
burst,add_limit,68600
burst,add_limit,65800
burst,add_limit,66400
burst,add_market,67600
burst,add_market,68100
burst,modify,67600
burst,post,69100
burst,post,80400
burst,post,67400
burst,post,67300
burst,post,67400
burst,post,67700
burst,post,67300
burst,post,69000
burst,post,67500
burst,post,67900
burst,post,67900
burst,post,68500
burst,post,69100
burst,post,67800
burst,add_limit,70500
burst,add_limit,67700
burst,add_limit,80400
burst,add_market,64900
burst,add_market,67600
burst,modify,66400
burst,post,65700
burst,post,66000
burst,post,66000
burst,post,66200
burst,post,67300
burst,post,65400
burst,post,65300
burst,post,66300
burst,post,69100
burst,post,66100
burst,post,83100
burst,post,69100
burst,post,73100
burst,post,69900
burst,add_limit,72400
burst,add_limit,70900
burst,add_limit,69700
burst,add_market,68900
burst,add_market,69800
burst,modify,69000
burst,post,69400
burst,post,68700
burst,post,71600
burst,post,69600
burst,post,82800
burst,post,67400
burst,post,68900
burst,post,67500
burst,post,66400
burst,post,67100
burst,post,65900
burst,post,66700
burst,post,66400
burst,post,66700
burst,add_limit,66600
burst,add_limit,65500
burst,add_limit,69000
burst,add_market,66200
burst,add_market,65500
burst,modify,66000
burst,post,65700
burst,post,65800
burst,post,65500
burst,post,65800
burst,post,65500
burst,post,65500
burst,post,65600
burst,post,65700
burst,post,66500
burst,post,67600
burst,post,66300
burst,post,70100
burst,post,66700
burst,post,65700
burst,add_limit,68800
burst,add_limit,67200
burst,add_limit,67400
burst,add_market,67000
burst,add_market,69300
